age,income,employment_type,loan_amount,tenure_months,emi,credit_history_months,active_loans,past_delinquency,new_device_flag,kyc_mismatch,recent_txn_velocity,emi_income_ratio,loan_income_ratio,default
34,37669,salaried,98555,12,8726,18,4,0,0,0,48,0.23165574838785227,2.6163079423907027,1
36,55522,salaried,25243,6,4504,11,3,0,0,0,17,0.08113102296930555,0.4546466881477015,0
30,46437,salaried,94892,9,10843,1,4,0,0,0,16,0.23351097745360488,2.043451322750176,1
51,17238,salaried,11222,12,1498,15,0,0,1,0,29,0.0869422689995767,0.6509886973459124,0
51,54936,salaried,28601,6,5490,21,4,0,1,0,25,0.09994356745103283,0.5206198602422019,0
56,27009,salaried,7722,9,1149,11,0,0,0,0,14,0.0425596141133069,0.28590100640415705,0
30,51395,salaried,52126,9,6299,3,3,0,1,0,2,0.1225780447337748,1.0142167846490793,0
46,15760,salaried,57302,12,5277,39,4,0,0,0,43,0.3348862320263154,3.635819541356069,1
40,63985,salaried,97302,3,33232,57,0,1,0,0,39,0.519378766110438,1.5206932722838027,1
29,35876,self-employed,28913,12,2721,56,1,0,1,0,23,0.07586263257066399,0.8059023657553249,0
35,23359,salaried,30563,9,3884,58,1,0,0,0,9,0.16630969315309752,1.3083501221716245,0
29,29672,self-employed,42131,12,3879,38,0,0,0,0,29,0.13075652276484845,1.4198706362542066,0
27,34947,salaried,80627,12,7103,51,1,0,0,0,21,0.20325448413706887,2.307104815432446,1
46,39913,salaried,13920,12,1650,26,4,0,0,0,25,0.04135775993713202,0.34875458063737086,0
44,59772,salaried,26791,12,3077,11,1,1,0,0,40,0.05148412640078614,0.448218518427875,0
32,41052,self-employed,30956,3,10947,34,4,0,0,0,30,0.2666849657374165,0.7540654535351822,0
40,10000,salaried,20108,12,1835,41,0,0,1,0,26,0.1835202383040326,2.0108,1
34,21553,salaried,68774,3,23372,3,4,0,0,0,3,1.0843774055251072,3.1907881538697316,1
42,81363,self-employed,81702,12,7256,42,1,0,0,0,23,0.08918710475321788,1.0041662429184652,0
36,42030,salaried,63087,3,21828,30,4,0,0,0,23,0.5193541815209636,1.5009695762778914,1
49,54261,self-employed,50851,12,4657,3,2,0,0,0,25,0.08583275112543083,0.9371408899132944,0
52,35374,salaried,29396,3,10196,43,2,0,1,0,17,0.28825488129581284,0.8309868445586894,0
39,24930,salaried,76644,9,8855,26,4,1,1,0,33,0.3552182640619585,3.0742658434557595,1
55,32780,self-employed,18607,12,2270,18,4,0,0,0,23,0.06925922305770477,0.5676194272868965,0
52,41924,salaried,79036,3,26750,14,2,0,0,0,16,0.6380459082259323,1.8851807988767706,1
40,33096,salaried,64163,6,11431,14,2,0,1,0,5,0.34539169321080876,1.9386668485561307,1
40,68777,self-employed,53675,6,9655,15,3,0,1,0,29,0.14038602135738332,0.7804205929985728,0
28,30756,self-employed,26836,3,9333,55,0,1,0,0,10,0.3034621400811495,0.8725392910737743,0
55,24177,salaried,50170,6,8665,48,0,0,0,0,30,0.3584298803068675,2.0750727275989367,1
33,52132,salaried,84225,6,14353,22,1,0,0,0,28,0.27532847978158537,1.6156090907887228,1
26,53980,salaried,78321,6,13629,53,4,0,1,0,21,0.2524899398395707,1.4509252594779887,1
36,40449,self-employed,33067,3,11710,5,0,0,0,0,44,0.28949824320140816,0.8174853038835835,0
25,30967,self-employed,78845,6,13793,32,2,1,0,0,1,0.44542526406095256,2.546027930416595,1
54,11490,self-employed,75098,9,8823,30,4,0,1,0,39,0.7679040768162704,6.53587729817017,1
26,58310,self-employed,45498,9,5220,7,3,0,0,0,46,0.08952774644775985,0.7802668147463377,0
53,53028,self-employed,54616,12,4898,8,3,1,0,0,24,0.09237404380737146,1.0299384092778627,0
35,33401,salaried,80060,6,13897,41,1,1,0,0,43,0.4160727268373563,2.3968857702975077,1
35,40893,salaried,11505,9,1506,47,1,0,0,0,34,0.03683820615599654,0.2813399555866478,0
34,36599,salaried,72518,9,8501,32,1,0,0,0,27,0.23228999612155837,1.981374659500756,1
59,64430,salaried,78805,9,9388,2,4,0,0,0,37,0.14571950716173857,1.223092249505373,0
25,24431,salaried,60886,3,20772,45,4,0,0,0,14,0.8502534378592749,2.492138599860049,1
46,30699,salaried,17720,3,6392,6,2,0,0,0,20,0.2082425775935093,0.5772160400657977,0
37,29249,salaried,52291,12,5087,54,3,0,0,0,5,0.173935000201616,1.7877811123453324,1
36,44652,self-employed,66086,6,11233,52,0,1,0,0,5,0.25157573042234577,1.4800093934659786,1
55,40841,student,74926,9,8868,42,4,1,0,0,39,0.21713175091559186,1.834535692668391,1
58,43001,salaried,18733,9,2692,35,2,0,0,0,30,0.06262370641814682,0.43564080414450423,0
43,26790,salaried,16431,3,5752,51,3,1,0,0,8,0.21473530140888997,0.6133054216712868,0
33,62273,self-employed,34719,12,3576,49,2,1,0,0,25,0.05742617961096751,0.5575248943270676,0
53,33189,salaried,57116,3,19472,4,0,0,0,0,10,0.586717671064145,1.7209148654809732,1
49,57813,salaried,72903,12,6659,20,2,0,0,0,25,0.11519165153760397,1.2609954354737016,0
54,87086,self-employed,65338,6,11469,27,2,1,0,0,33,0.13169813616695572,0.7502637317519014,0
54,26899,self-employed,48035,12,4698,3,1,0,0,1,7,0.1746745649288424,1.7856904412288086,1
47,45135,salaried,24324,12,2459,20,0,1,0,0,29,0.05449608888477782,0.5389073480936443,0
35,38025,student,48606,6,8848,51,4,1,1,0,3,0.23268578610945365,1.2782325187517862,1
29,70463,student,22992,12,2162,29,0,0,0,0,34,0.03068365646608171,0.3262978744859697,0
46,35790,self-employed,87596,6,15301,27,1,0,0,0,30,0.42752566871662584,2.447486234015849,1
23,43730,salaried,95931,6,16384,47,3,0,1,0,42,0.3746625400657318,2.1936927415785488,1
56,43403,salaried,29566,12,3080,47,0,0,0,0,32,0.07096755980386547,0.681196763157236,0
25,38494,self-employed,97905,3,33091,1,3,1,0,0,32,0.8596443282366011,2.543382165340291,1
40,51332,self-employed,94054,3,31954,31,2,0,0,0,47,0.6225041565635675,1.8322645685116068,1
40,41400,salaried,11667,12,1663,46,4,1,0,0,44,0.040176063539584285,0.28180515484058,0
25,47227,salaried,59738,12,5551,3,4,1,1,0,44,0.11754825474022683,1.2648912349927777,1
30,43204,self-employed,42463,9,5118,37,3,0,0,0,45,0.1184790774952666,0.9828478873033912,0
36,30931,salaried,59869,12,5588,17,0,0,0,0,45,0.18068318706706626,1.9355078081665769,1
45,35965,student,45219,3,15645,21,0,0,0,0,5,0.4350187154413813,1.257285818808791,0
45,48331,self-employed,86127,3,29172,22,3,0,0,0,29,0.6035960101820871,1.782011320732036,1
50,48270,self-employed,96355,9,10753,42,4,1,1,0,31,0.22278246303982788,1.996150662939017,1
34,58675,salaried,18986,9,2668,22,2,0,0,0,38,0.045481946520981406,0.32357828853881515,0
42,67888,salaried,77086,9,8913,41,4,0,1,0,32,0.13129557259183394,1.1354767862849164,0
48,32183,self-employed,29261,9,3817,14,3,0,0,0,5,0.11862552904477545,0.9091794104875144,0
50,42023,salaried,46973,3,16459,43,3,0,0,0,17,0.3916731767476255,1.1177896482709124,0
39,37098,salaried,74489,9,9122,59,4,0,0,0,44,0.24588542642463074,2.0078485935067345,1
58,23390,salaried,55129,9,6604,31,3,1,1,0,9,0.2823434543727687,2.3569085744111273,1
40,48468,salaried,84421,9,10118,12,3,0,0,0,30,0.20877315505898816,1.7417766422401746,0
55,51667,self-employed,87404,12,7887,5,3,0,0,0,31,0.1526536576807249,1.6916611563749238,0
42,23845,self-employed,43687,12,4336,48,4,0,0,0,34,0.18186822232940975,1.83211402309076,0
35,34382,salaried,32821,3,11237,41,0,0,0,0,44,0.32684683192446884,0.9545841790971632,0
31,32918,self-employed,50330,9,6181,23,3,0,0,0,39,0.18779539241090631,1.5289202032127267,0
54,17373,self-employed,59360,6,10310,24,4,1,0,1,48,0.5934513370598428,3.4166723864630675,1
44,39454,salaried,63120,9,7671,9,0,0,0,0,24,0.19444447912635066,1.5998239971564931,0
26,22821,salaried,36871,3,13021,7,3,1,0,0,16,0.5705923481124668,1.6156344758726122,1
37,42384,salaried,15176,9,1977,52,0,0,0,0,45,0.046658775574090205,0.35805199676487937,0
48,44036,salaried,17933,9,2313,7,0,0,0,0,16,0.05253777687595076,0.4072273799394893,0
51,45895,salaried,74201,9,8718,18,1,0,0,0,36,0.18996718408811714,1.6167435990536831,0
56,46619,salaried,12114,9,2045,52,1,0,0,0,40,0.043876313891211445,0.25984649251751263,0
29,62964,salaried,35252,3,12178,21,4,0,0,0,7,0.19341541783368787,0.5598744996264491,0
30,27870,self-employed,23508,12,2480,37,2,0,0,0,14,0.088994403970726,0.8434783029547728,0
41,28622,self-employed,98738,12,8487,1,3,0,1,0,3,0.2965454793113801,3.449630852636232,1
54,49827,student,28212,12,2894,39,2,0,0,0,30,0.058081636880972065,0.5661938391656633,0
51,38020,salaried,28516,3,9690,46,1,0,0,0,28,0.2548723784538429,0.7500208351927388,0
49,56879,salaried,16870,9,2409,2,2,0,0,0,3,0.04235575347413126,0.29658983692286095,0
31,48425,salaried,7413,12,1385,24,2,0,0,0,3,0.028621165454409025,0.1530810365436257,0
53,68771,salaried,6594,9,1567,14,0,0,0,0,24,0.02278676524518636,0.09588250521253006,0
21,38630,self-employed,67929,3,22929,49,4,0,1,0,12,0.5935562488800149,1.758448645810019,1
41,17769,salaried,30853,6,5553,39,0,0,0,0,28,0.3125268568385377,1.7362988537942732,1
43,45109,salaried,98367,9,11364,3,2,0,0,0,33,0.25193939962609896,2.180606774871099,1
29,38924,self-employed,50110,9,6094,21,2,1,0,0,20,0.15657721612265388,1.2873511793960914,0
21,48017,salaried,58453,3,20097,34,2,0,1,0,24,0.4185419988749908,1.2173317747894288,1
41,49939,salaried,71857,9,8824,52,1,0,0,0,18,0.17670592178926958,1.4388923464070325,0
42,31981,self-employed,89675,6,15598,42,3,0,0,1,22,0.4877420984162846,2.803940920876763,1
24,24864,self-employed,92695,6,15980,35,2,1,0,0,39,0.6426962189427654,3.7279435519781017,1
21,37810,salaried,70687,12,6705,55,0,0,0,1,42,0.1773388257414259,1.8694898545713676,1
30,10000,self-employed,43688,12,3972,20,0,1,0,0,23,0.39726702082664417,4.3688,1
35,41210,salaried,20564,3,7285,38,3,0,0,0,24,0.1767858553856956,0.4990049883023745,0
56,33888,salaried,88537,6,15647,9,4,0,0,0,13,0.4617216070042857,2.612602677212079,1
49,52925,salaried,82144,12,7055,48,2,0,1,0,2,0.13331138869850795,1.5520794511899096,0
25,10212,self-employed,88039,6,15212,59,1,1,0,1,32,1.4896759187699924,8.620902383634872,1
49,40095,salaried,80112,12,7193,15,4,0,0,0,26,0.17940815675695307,1.9980456679653518,1
47,63643,salaried,62231,3,21360,56,4,1,0,0,45,0.3356315153371875,0.9778081456418851,0
45,50131,student,28205,12,2519,31,1,0,1,1,23,0.05025290082342068,0.5626256965332728,0
36,54710,self-employed,73472,12,6269,41,3,0,0,0,27,0.11459488958122481,1.342933515850529,0
36,45096,self-employed,64009,12,5928,9,2,0,0,0,30,0.1314701169001127,1.4193940919306047,0
56,15076,salaried,72893,9,8678,13,4,0,0,0,17,0.5756067541426712,4.8347186719133175,1
45,42497,salaried,73108,12,6389,38,3,0,0,0,17,0.15035268051033057,1.7202717151609972,0
21,46127,salaried,29585,3,10646,32,1,0,0,0,40,0.23080002004319478,0.6413766703831951,0
25,23826,salaried,57721,9,7304,20,0,1,1,1,38,0.3065890627047558,2.4225413140446777,1
40,38101,salaried,20427,3,7157,21,2,0,0,0,28,0.18786267972632287,0.5361179186627149,0
25,10000,self-employed,78203,3,26764,19,0,1,0,0,45,2.6764867336521188,7.8203,1
56,34988,salaried,75308,12,6851,27,4,0,1,0,16,0.19583386391416382,2.1523626651465118,1
49,33454,salaried,99814,3,33764,55,2,0,0,0,5,1.0092724473286876,2.9835871151267535,1
54,61033,salaried,83763,9,9824,11,2,0,1,0,26,0.16096508979432533,1.3724082024560718,0
38,30951,salaried,62958,12,5439,15,0,0,0,0,22,0.17573317466533322,2.034075500367191,1
22,36004,salaried,84196,9,10033,8,0,0,0,0,12,0.2786604111152566,2.3384761064957567,1
36,38811,salaried,85457,3,28933,9,3,0,0,0,17,0.7454949744741493,2.2018435134985097,1
49,31145,student,88738,6,15749,39,3,1,0,0,21,0.5056726499955454,2.849171012635211,1
53,50796,salaried,73798,9,8296,37,2,0,0,0,23,0.16333081683134135,1.4528060109102316,0
36,10114,self-employed,54152,3,18650,51,3,1,0,0,25,1.8440152924661435,5.35409913199237,1
55,57048,self-employed,87548,9,10001,20,3,1,0,0,39,0.17531340025972614,1.5346199977965302,1
37,39821,salaried,58478,6,10193,49,4,0,0,0,38,0.25598145858821675,1.4684910915994318,0
24,59524,student,95626,12,8241,52,4,0,0,1,8,0.1384502657771228,1.6064925773556078,1
24,10000,salaried,56901,9,6695,55,4,0,1,0,40,0.6695953043329619,5.6901,1
45,10000,student,65441,3,22245,10,0,1,0,0,2,2.2245003286046936,6.5441,1
53,35620,salaried,37347,6,6807,19,4,0,0,0,9,0.19110816292674931,1.048474531276582,0
34,47588,self-employed,38532,6,7008,10,3,0,0,0,23,0.1472624525699671,0.8096874897911638,0
44,31676,self-employed,10522,12,1213,22,1,0,0,0,26,0.03830350510320737,0.3321756826641304,0
31,48757,salaried,68411,9,8094,48,3,0,0,0,41,0.16601354455411935,1.4030813103762854,0
45,54719,salaried,72169,3,24831,25,3,0,0,0,11,0.45378634215548175,1.3188864475298696,1
48,49989,salaried,75564,6,13130,24,1,0,0,0,36,0.262656439243335,1.5115825219187586,1
27,41549,salaried,78502,6,13811,26,4,1,0,0,4,0.33240798795830484,1.8893823658295077,1
56,41434,salaried,92014,3,31383,15,1,0,1,0,5,0.7574249377642788,2.220734302146361,1
30,30778,self-employed,90788,3,30730,57,3,0,0,0,37,0.9984700967775461,2.94976225193999,1
56,39169,salaried,87203,12,7576,52,0,0,0,0,35,0.19343079213163136,2.226305051639753,1
51,24636,salaried,41849,12,4197,31,2,0,0,0,11,0.17036159588914018,1.698655964678432,1
39,28229,salaried,28076,12,2836,35,0,0,1,0,46,0.1004809374475074,0.9945779986834625,0
38,47715,salaried,95818,12,8418,7,0,0,0,1,2,0.17643318121450086,2.0081121294715825,1
26,33056,student,47712,6,8427,27,1,0,0,0,21,0.25494556643239,1.4433346390962183,1
48,28936,salaried,73053,3,24614,54,1,0,0,0,26,0.8506395434320057,2.5245907166023205,1
27,46738,salaried,43820,6,8270,58,0,0,0,0,27,0.17695961668084942,0.9375575302820633,0
58,45698,salaried,25004,3,8760,5,1,0,0,0,24,0.19170180007181414,0.5471514998449742,0
32,36770,salaried,7222,3,2916,13,0,0,1,0,15,0.07930728029464836,0.19640741297196154,0
54,37765,salaried,98836,6,16733,4,3,1,0,0,31,0.44308108607401997,2.6170651468259134,1
45,46239,salaried,63282,6,10784,42,0,1,0,0,45,0.23323892104503702,1.3685784980936069,0
37,54534,salaried,53048,12,5033,29,1,0,0,1,6,0.09229373424331877,0.9727445809494404,0
53,43016,self-employed,63219,6,10869,11,3,1,0,0,37,0.2526870689692938,1.469652717932765,1
43,22119,salaried,30942,3,10986,29,2,1,0,0,44,0.49670604819087477,1.3988567602352615,1
29,36678,salaried,48553,12,4811,8,0,1,0,1,47,0.13118199164534083,1.3237423566627289,1
26,33892,salaried,27866,9,3529,49,4,0,1,0,43,0.10412369769537018,0.8221816760089045,0
22,24205,salaried,52508,3,18061,43,4,1,0,1,11,0.7462021887391642,2.16928518535256,1
58,47468,salaried,84341,12,7545,34,4,1,1,0,29,0.1589494599119679,1.7767598881550322,1
29,48622,salaried,89935,12,8304,18,3,0,0,1,30,0.1707873702465812,1.8496470980237356,1
23,50893,salaried,86213,12,7531,57,0,0,0,0,13,0.1479791765777401,1.6940008646442997,0
36,25136,self-employed,21829,6,3772,26,1,0,0,0,26,0.15008892340228314,0.8684251484796983,0
45,42361,salaried,41619,6,7423,49,3,1,0,0,44,0.17523739969760876,0.9824661679527223,1
44,39905,salaried,51609,6,9131,18,0,0,0,0,16,0.2288218728772717,1.293268334974463,0
49,44611,salaried,62380,9,7376,45,0,0,0,0,15,0.16534295448648242,1.3983083795098026,0
46,41945,salaried,40346,9,5023,43,0,0,1,1,44,0.11975554148732485,0.9618580725960859,1
58,39811,self-employed,24493,12,2314,24,2,0,1,1,30,0.05812942496600003,0.6152194409566308,0
55,38009,salaried,7738,9,1289,35,2,0,0,0,7,0.03392424879866074,0.20358259264740197,0
43,56602,salaried,35898,9,4508,51,0,0,0,0,2,0.07964302268354015,0.6342110467845319,0
24,27072,self-employed,66689,3,22809,33,4,1,0,1,17,0.8425412138955055,2.463322039502997,1
34,37402,salaried,88524,6,15552,18,2,0,0,0,21,0.4158141948573308,2.3667976540004765,1
59,56220,student,31910,3,10767,31,2,0,0,1,17,0.19153079472223633,0.5675859507414028,0
27,27834,salaried,70774,3,23953,45,4,0,1,0,10,0.860568162013339,2.5427028192162706,1
28,28598,self-employed,72017,9,8608,29,1,1,0,0,39,0.3010012906899932,2.5181930519408993,1
39,51009,salaried,56083,12,5277,1,3,0,0,1,41,0.1034643593435175,1.0994701812823784,0
22,18641,self-employed,48622,12,4711,50,1,1,0,0,20,0.2527283055335487,2.608295550651583,1
21,49909,salaried,37687,3,13207,17,2,0,0,0,46,0.26461915239826467,0.7551072448187343,0
58,32655,student,34153,3,11733,54,4,0,0,0,44,0.3593129436151686,1.0458581110604075,0
33,46150,salaried,83747,3,28425,55,4,0,0,0,25,0.6159325368005899,1.8146691927521295,1
44,21688,self-employed,54167,9,6528,35,3,0,0,0,11,0.30101406474586645,2.4974432300830296,1
52,57776,self-employed,46492,3,15840,24,0,1,1,0,8,0.274167843584476,0.804691985005216,1
50,21741,self-employed,9651,6,2294,3,4,0,1,0,31,0.10554694057439598,0.4438992433930126,0
26,50874,salaried,41049,3,13780,55,2,0,0,0,26,0.2708807472335739,0.8068717616672054,0
58,22368,salaried,55789,3,18910,37,2,0,0,0,30,0.8454456703619874,2.4941362557361444,1
53,67124,self-employed,81004,3,27644,56,2,0,0,1,4,0.41183421172585644,1.206772255017293,1
43,38929,salaried,43937,6,7629,22,3,0,1,0,18,0.19599481686243783,1.1286365325346697,1
30,69262,self-employed,91247,9,10814,21,0,0,0,0,36,0.15613074606215996,1.3174016306830305,0
35,27716,student,45358,6,7880,57,3,0,0,0,44,0.2843160353536597,1.636487032982048,0
43,33360,salaried,14385,6,2949,50,2,0,0,0,13,0.08841270290682779,0.4312019394957729,0
56,58160,salaried,13009,6,2498,16,3,0,0,0,42,0.04295411925610697,0.223673035301348,0
21,18607,salaried,30344,12,2890,17,0,0,0,1,42,0.15535524893139321,1.6307788835343138,1
28,29511,salaried,52643,3,18116,39,4,0,0,0,44,0.6138931261920972,1.783843302873675,1
23,47426,self-employed,29624,6,5309,2,4,0,0,0,44,0.11194875647330384,0.624635927155791,0
34,24718,salaried,33735,9,3944,53,0,0,0,0,12,0.15958247257056646,1.3647787997533785,0
37,47827,salaried,16520,3,6269,33,1,0,0,0,21,0.1310794860411235,0.34540970025266815,0
54,42556,student,42411,12,3574,49,4,1,0,0,21,0.08399553514325989,0.99659118453074,0
26,17295,salaried,71231,12,6545,45,0,0,0,0,19,0.378430241036862,4.118514022336323,1
25,54516,self-employed,83733,12,7437,31,3,0,0,1,46,0.13643081103094004,1.5359194212288927,0
49,21063,salaried,82544,12,7547,43,1,1,0,1,14,0.35834269186017603,3.918816240610756,1
55,51569,salaried,50639,12,4444,48,4,0,0,0,27,0.08618642619109573,0.9819623593361693,0
38,41927,salaried,54059,3,18695,59,3,0,0,0,25,0.4459077815481162,1.2893560504761512,0
50,33174,salaried,88647,12,7460,49,1,0,0,1,23,0.22488449798590487,2.6721175465677134,1
35,23418,self-employed,74230,3,25258,12,3,1,1,0,3,1.0785287925350842,3.169653702069866,1
35,44939,salaried,77754,6,13195,17,1,0,0,0,46,0.29363825173142283,1.730210529768405,1
36,26912,self-employed,18308,12,1801,34,4,0,0,0,12,0.0669396486729031,0.6802880817690298,0
53,58119,salaried,58254,12,5370,2,2,0,0,0,1,0.09240349077627509,1.002317609713982,0
30,58666,self-employed,79553,9,9002,24,3,0,0,0,42,0.15344930913054938,1.356014908046425,0
39,64630,salaried,51665,3,17806,33,3,0,0,0,34,0.27551368797063747,0.7993902531228669,0
57,44213,self-employed,24348,3,8641,15,1,0,0,1,20,0.19545661275969053,0.5506920096968627,0
23,33935,salaried,43389,12,4095,9,1,0,0,0,32,0.12067452967403398,1.278578127814128,0
56,35546,salaried,82131,9,9335,12,0,0,0,0,47,0.2626190311117963,2.310525352441863,1
24,34448,self-employed,82235,9,9713,37,4,1,0,0,24,0.28197580418380624,2.387173762859631,1
31,43720,self-employed,9058,6,2385,40,2,0,0,0,22,0.054571291388516,0.2071816740255161,0
53,46549,self-employed,97160,9,11417,44,3,0,0,0,26,0.24528879154184224,2.0872580041616193,1
48,58473,salaried,87316,3,29899,52,2,1,0,1,49,0.5113374226326272,1.4932585108121237,1
52,40301,self-employed,69435,6,12401,5,0,0,0,0,40,0.3077127392977773,1.72287371110945,1
36,18951,salaried,20739,12,1664,2,0,0,1,0,13,0.08784629655587682,1.0943145115550983,0
29,33888,salaried,26818,9,3495,45,0,0,0,0,7,0.10315266243968738,0.7913555550201569,0
31,63337,self-employed,77284,12,6733,53,1,0,0,0,37,0.10630506975701245,1.2201880777252712,0
26,16651,self-employed,30521,12,3198,28,0,1,0,0,10,0.19207426017548565,1.8329476194802337,1
47,51087,self-employed,9409,6,1646,21,2,0,1,0,44,0.03222135094871076,0.18417511432688588,0
32,34141,student,40495,6,7556,49,4,0,0,1,32,0.22132892394121667,1.1860965306147733,1
42,26748,salaried,9040,9,1215,14,4,0,1,0,45,0.045438946388670604,0.33796874737663235,0
57,45934,student,50357,3,17400,48,1,1,1,0,45,0.37880934100673797,1.096286374039578,1
41,63414,salaried,18667,9,2710,1,4,1,1,1,45,0.042738250712231494,0.29436580327610695,0
53,45106,salaried,12011,6,2501,22,4,0,0,0,18,0.05545010700637104,0.2662799527584792,0
37,36061,self-employed,21535,3,7468,4,2,0,1,1,38,0.20710771576085235,0.5971686935955233,0
49,20559,self-employed,79449,12,7124,57,1,0,0,0,28,0.3465335933986914,3.86438979647308,1
30,38517,salaried,64187,3,22301,8,2,1,1,0,49,0.5789978087813454,1.666447605431981,1
38,20017,student,90171,9,10581,2,1,0,0,0,15,0.5286223288911375,4.504551603315443,1
33,35351,salaried,6612,6,1901,16,1,0,1,1,17,0.05379755448675857,0.18703783304327384,0
47,39054,salaried,91196,3,31050,16,2,0,0,0,37,0.7950653278472596,2.335117635043861,1
30,10000,self-employed,26268,6,5025,44,3,0,1,1,33,0.5025646497430507,2.6268,1
52,60824,self-employed,10406,6,2108,45,0,0,0,0,2,0.03465773615043202,0.1710814395203759,0
